Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
1686,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,1.0,12,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1687,-8.394722999999999,51.886283,1,B,11,5G,-101,-16,-2.0,12,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-111.0,0.0
1688,-8.394722999999999,51.886283,1,B,11,5G,-101,-16,-2.0,12,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-111.0,0.0
1689,-8.394722999999999,51.886283,1,B,11,5G,-101,-15,-4.0,12,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1690,-8.394722999999999,51.886283,1,B,11,5G,-101,-15,-4.0,10,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1691,-8.394722999999999,51.886283,1,B,11,5G,-103,-15,-5.0,10,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1692,-8.394722999999999,51.886283,1,B,11,5G,-103,-15,-5.0,10,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1693,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-7.0,9,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1694,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-7.0,9,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1695,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,3.0,9,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1696,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,3.0,9,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1697,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-4.0,9,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1698,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-4.0,7,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1699,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-7.0,7,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
1700,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-7.0,7,-,2172,38,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-20.0
1701,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,1.0,14,-82,1773,34,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1702,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,1.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1703,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,-1.0,14,-82,4214,104,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
1704,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,-1.0,14,-82,6892,119,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
1705,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,0.0,14,-82,9033,190,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1706,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,0.0,14,-82,2034,31,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1707,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,3.0,14,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1708,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,3.0,14,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1709,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-2.0,14,-82,14,23,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1710,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-2.0,14,-82,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1711,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-2.0,14,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1712,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-2.0,14,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1713,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,3.0,14,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
1714,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,3.0,12,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
1715,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-3.0,12,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1716,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-3.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1717,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,1.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1718,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,1.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1719,-8.394722999999999,51.886283,1,B,11,5G,-99,-16,4.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1720,-8.394722999999999,51.886283,1,B,11,5G,-99,-16,4.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1721,-8.394722999999999,51.886283,1,B,11,5G,-99,-11,6.0,12,-82,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1722,-8.394722999999999,51.886283,1,B,11,5G,-99,-11,6.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-,-
1723,-8.394722999999999,51.886283,1,B,11,5G,-99,-12,4.0,12,-82,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1724,-8.394722999999999,51.886283,1,B,11,5G,-99,-12,4.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1725,-8.394722999999999,51.886283,1,B,11,5G,-99,-11,2.0,12,-82,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
1726,-8.394722999999999,51.886283,1,B,11,5G,-99,-11,2.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
1727,-8.394722999999999,51.886283,1,B,11,5G,-98,-11,4.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1728,-8.394722999999999,51.886283,1,B,11,5G,-98,-11,4.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1729,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,5.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1730,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,5.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1731,-8.394722999999999,51.886283,1,B,11,5G,-98,-15,0.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1732,-8.394722999999999,51.886283,1,B,11,5G,-98,-15,0.0,12,-82,0,2,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1733,-8.394722999999999,51.886283,1,B,11,5G,-98,-14,2.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
1734,-8.394722999999999,51.886283,1,B,11,5G,-98,-14,2.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
1735,-8.394722999999999,51.886283,1,B,11,5G,-98,-12,2.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
1736,-8.394722999999999,51.886283,1,B,11,5G,-98,-12,2.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-17.0
1737,-8.394722999999999,51.886283,1,B,11,5G,-98,-13,3.0,12,-82,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1738,-8.394722999999999,51.886283,1,B,11,5G,-98,-13,3.0,12,-82,11,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1739,-8.394722999999999,51.886283,1,B,11,5G,-98,-14,-3.0,12,-82,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
1740,-8.394722999999999,51.886283,1,B,11,5G,-98,-14,-3.0,12,-82,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
1741,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-1.0,11,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-18.0
1742,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-1.0,11,-84,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-106.0,-18.0
1743,-8.394722999999999,51.886283,1,B,11,5G,-100,-15,-2.0,11,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
1744,-8.394722999999999,51.886283,1,B,11,5G,-100,-15,-2.0,11,-84,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-18.0
1745,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,2.0,11,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1746,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,2.0,11,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1747,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,3.0,11,-84,3545,55,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1748,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,3.0,11,-84,4157,87,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1749,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,-1.0,11,-84,4636,88,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1750,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,-1.0,11,-87,1194,19,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1751,-8.394722999999999,51.886283,1,B,11,5G,-102,-13,2.0,8,-84,814,48,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-204.0
1752,-8.394722999999999,51.886283,1,B,11,5G,-102,-13,2.0,10,-87,188,5,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-204.0
1753,-8.394722999999999,51.886283,1,B,11,5G,-101,-12,-6.0,9,-84,489,7,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-204.0
1754,-8.394722999999999,51.886283,1,B,11,5G,-101,-12,-6.0,9,-84,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-204.0
1755,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,-3.0,9,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-4.0
1756,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,-3.0,11,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-101.0,-4.0
1757,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,-5.0,11,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-4.0
1758,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,-5.0,11,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-4.0
1759,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,6.0,11,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-5.0
1760,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,6.0,12,-88,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-5.0
1761,-8.394722999999999,51.886283,1,B,11,5G,-102,-13,5.0,12,-88,1,25,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1762,-8.394722999999999,51.886283,1,B,11,5G,-102,-13,5.0,12,-88,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1763,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,11.0,14,-85,14,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
1764,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,11.0,10,-88,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
1765,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,6.0,10,-88,0,23,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1766,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,6.0,12,-86,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1767,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,-4.0,11,-88,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1768,-8.394722999999999,51.886283,1,B,11,5G,-101,-14,-4.0,12,-86,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1769,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-4.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,0.0
1770,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-4.0,12,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,0.0
1771,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,6.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1772,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,6.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1773,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-5.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1774,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-5.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1775,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,5.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1776,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,5.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1777,-8.394722999999999,51.886283,1,B,11,5G,-99,-15,7.0,11,-87,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1778,-8.394722999999999,51.886283,1,B,11,5G,-99,-15,7.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1779,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-5.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1780,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-5.0,12,-83,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1781,-8.394722999999999,51.886283,1,B,11,5G,-100,-15,-5.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
1782,-8.394722999999999,51.886283,1,B,11,5G,-100,-15,-5.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-18.0
1783,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,-3.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1784,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,-3.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-16.0
1785,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-1.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1786,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-1.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1787,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-5.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
1788,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,-5.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-17.0
1789,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,-2.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1790,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,-2.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1791,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,4.0,12,-83,2014,32,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-14.0
1792,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,4.0,12,-83,8807,145,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-14.0
1793,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-2.0,12,-83,4864,88,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1794,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-2.0,12,-83,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1795,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,7.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
1796,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,7.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
1797,-8.394722999999999,51.886283,1,B,11,5G,-100,-9,5.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-13.0
1798,-8.394722999999999,51.886283,1,B,11,5G,-100,-9,5.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-13.0
1799,-8.394722999999999,51.886283,1,B,11,5G,-101,-11,7.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
1800,-8.394722999999999,51.886283,1,B,11,5G,-101,-11,7.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-14.0
1801,-8.394722999999999,51.886283,1,B,11,5G,-101,-11,-4.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-13.0
1802,-8.394722999999999,51.886283,1,B,11,5G,-101,-11,-4.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-13.0
1803,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-3.0,12,-83,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1804,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,-3.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1805,-8.394722999999999,51.886283,1,B,11,5G,-100,-10,-3.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
1806,-8.394722999999999,51.886283,1,B,11,5G,-100,-10,-3.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-13.0
1807,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,-4.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1808,-8.394722999999999,51.886283,1,B,11,5G,-99,-13,-4.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1809,-8.394722999999999,51.886283,1,B,11,5G,-99,-11,4.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1810,-8.394722999999999,51.886283,1,B,11,5G,-99,-11,4.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1811,-8.394722999999999,51.886283,1,B,11,5G,-100,-11,6.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
1812,-8.394722999999999,51.886283,1,B,11,5G,-100,-11,6.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-15.0
1813,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,6.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1814,-8.394722999999999,51.886283,1,B,11,5G,-100,-13,6.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1815,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,6.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
1816,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,6.0,12,-83,0,25,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-105.0,-19.0
1817,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,0.0,12,-83,16,1,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1818,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,0.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1819,-8.394722999999999,51.886283,1,B,11,5G,-100,-11,7.0,12,-83,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-78.0,-9.0
1820,-8.394722999999999,51.886283,1,B,11,5G,-100,-11,7.0,12,-83,18,30,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-78.0,-9.0
1821,-8.394722999999999,51.886283,1,B,11,5G,-101,-12,8.0,12,-83,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1822,-8.394722999999999,51.886283,1,B,11,5G,-101,-12,8.0,12,-83,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1823,-8.394722999999999,51.886283,1,B,11,5G,-102,-13,-5.0,12,-83,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1824,-8.394722999999999,51.886283,1,B,11,5G,-102,-13,-5.0,11,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-15.0
1825,-8.394722999999999,51.886283,1,B,11,5G,-102,-16,7.0,11,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-204.0
1826,-8.394722999999999,51.886283,1,B,11,5G,-102,-16,7.0,11,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-103.0,-204.0
1827,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,4.0,11,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-79.0,-10.0
1828,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,4.0,12,-88,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-79.0,-10.0
1829,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,6.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-78.0,-9.0
1830,-8.394722999999999,51.886283,1,B,11,5G,-101,-13,6.0,10,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-78.0,-9.0
1831,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,8.0,12,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-12.0
1832,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,8.0,12,-85,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-12.0
1833,-8.394722999999999,51.886283,1,B,11,5G,-99,-15,2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1834,-8.394722999999999,51.886283,1,B,11,5G,-99,-15,2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1835,-8.394722999999999,51.886283,1,B,11,5G,-99,-14,-4.0,11,-,7459,131,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1836,-8.394722999999999,51.886283,1,B,11,5G,-99,-14,-4.0,11,-,7767,134,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1837,-8.394722999999999,51.886283,1,B,11,5G,-99,-17,-3.0,11,-,1780,28,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-76.0,-6.0
1838,-8.394722999999999,51.886283,1,B,11,5G,-99,-17,-3.0,11,-,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-76.0,-6.0
1839,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,-2.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1840,-8.394722999999999,51.886283,1,B,11,5G,-100,-12,-2.0,11,-,2,4,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-16.0
1841,-8.394722999999999,51.886283,1,B,11,5G,-99,-14,-4.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1842,-8.394722999999999,51.886283,1,B,11,5G,-99,-14,-4.0,11,-,0,0,D,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-17.0
1843,-8.394722999999999,51.886283,1,B,11,5G,-99,-14,3.0,11,-,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1844,-8.394722999999999,51.886283,1,B,11,5G,-99,-14,3.0,10,-84,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-18.0
1845,-8.394722999999999,51.886283,1,B,11,5G,-101,-15,-1.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-204.0
1846,-8.394722999999999,51.886283,1,B,11,5G,-101,-15,-1.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-102.0,-204.0
1847,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,0.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-77.0,-8.0
1848,-8.394722999999999,51.886283,1,B,11,5G,-100,-14,0.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-77.0,-8.0
1849,-8.394722999999999,51.886283,1,B,11,5G,-102,-12,10.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-80.0,-9.0
1850,-8.394722999999999,51.886283,1,B,11,5G,-102,-12,10.0,12,-86,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-80.0,-9.0
1851,-8.394722999999999,51.886283,1,B,11,5G,-99,-12,5.0,15,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-5.0
1852,-8.394722999999999,51.886283,1,B,11,5G,-99,-12,5.0,15,-89,0,0,I,-,-,-,-,-,B,A4DF,9CBA,10805003,-104.0,-5.0
